frame,spot,x,y,width,height,confidence
19,87,1566,380,72,32,0.7819080352783203
19,88,1039,294,69,32,0.7818634510040283
19,89,133,1067,69,25,0.7802780270576477
19,90,819,842,72,32,0.7797496318817139
19,91,1572,886,72,32,0.7793170809745789
19,92,1825,604,69,33,0.7789131999015808
19,93,1491,226,78,32,0.7780646085739136
19,94,1495,475,75,32,0.7778583765029907
19,95,1824,412,72,32,0.7778075933456421
19,96,1723,474,75,33,0.777382493019104
19,97,202,883,69,32,0.7767914533615112
19,98,658,815,69,30,0.7759127616882324
19,99,1042,795,75,32,0.7756507992744446
19,100,658,844,69,32,0.7755376100540161
19,101,822,1000,66,30,0.7744636535644531
19,102,1573,824,75,32,0.7729299664497375
20,1,352,341,75,32,0.8300209045410156
20,2,660,907,72,32,0.8257355093955994
20,3,426,527,72,35,0.822108805179596
20,4,195,373,72,32,0.8211449980735779
20,5,661,999,69,32,0.819398820400238
20,6,355,562,69,35,0.818917453289032
20,7,811,483,75,32,0.817801833152771
20,8,589,939,75,32,0.8172436952590942
20,9,429,146,72,30,0.8172251582145691
20,10,432,724,72,32,0.8170874118804932
20,11,1725,349,78,33,0.8132904171943665
20,12,355,595,69,30,0.8126083612442017
20,13,589,846,75,32,0.812519371509552
20,14,430,787,69,32,0.8119686841964722
20,15,357,756,72,32,0.8118009567260742
20,16,1498,761,75,32,0.8115867972373962
20,17,585,692,78,32,0.8104641437530518
20,18,430,432,75,32,0.8104463815689087
20,19,1827,792,66,32,0.8101457357406616
20,20,193,149,75,32,0.8094335794448853
20,21,1339,476,69,32,0.8087456226348877
20,22,1273,855,75,33,0.8071284294128418
20,23,661,969,69,32,0.8061053156852722
20,24,354,496,72,33,0.8059359192848206
20,25,1834,886,69,32,0.8058513402938843
20,26,357,880,72,33,0.8057637214660645
20,27,429,402,72,32,0.8050134778022766
20,28,589,1031,75,32,0.8048474192619324
20,29,1569,442,72,32,0.8045005798339844
20,30,126,532,72,35,0.8036755323410034
20,31,660,876,72,32,0.8023242354393005
20,32,1498,731,75,32,0.8017700910568237
20,33,132,946,72,33,0.8015844821929932
20,34,201,531,72,33,0.8013466596603394
20,35,202,1008,69,32,0.8010486364364624
20,36,358,911,75,33,0.8005315661430359
20,37,1342,640,69,32,0.8003419041633606
20,38,1728,699,72,32,0.800334095954895
20,39,883,812,69,32,0.8002897500991821
20,40,124,499,69,33,0.800224781036377
20,41,196,437,69,30,0.8001047968864441
20,42,130,914,75,33,0.7999801635742188
20,43,586,754,75,30,0.7999117970466614
20,44,822,937,72,32,0.7977010607719421
20,45,130,977,69,32,0.7975040078163147
20,46,1728,731,72,32,0.7973605394363403
20,47,1344,886,72,32,0.7963116765022278
20,48,1731,824,72,32,0.7951661348342896
20,49,1498,824,75,32,0.7944781184196472
20,50,432,848,72,30,0.7942724823951721
20,51,126,468,72,32,0.7930148839950562
20,52,354,434,72,32,0.792290210723877
20,53,1348,763,63,32,0.7920973300933838
20,54,1503,887,72,30,0.7918888330459595
20,55,1827,729,66,32,0.7918536067008972
20,56,1827,699,66,32,0.7914488911628723
20,57,1572,762,72,33,0.7912106513977051
20,58,426,212,72,33,0.7908660173416138
20,59,1723,411,75,33,0.79075026512146
20,60,1831,856,69,32,0.7904403209686279
20,61,1825,444,69,32,0.7904303073883057
20,62,1045,826,75,33,0.7898092865943909
20,63,432,943,72,30,0.7890670895576477
20,64,358,849,75,32,0.7885692119598389
20,65,129,883,72,35,0.7882506847381592
20,66,577,307,75,32,0.788031280040741
20,67,1734,887,72,30,0.7877687811851501
20,68,1339,383,75,32,0.7877054810523987
20,69,1267,353,75,32,0.7876836061477661
20,70,430,693,69,33,0.7875379920005798
20,71,1828,576,69,28,0.7874445915222168
20,72,1728,669,72,32,0.7872593998908997
20,73,658,815,69,30,0.7872287034988403
20,74,357,665,72,28,0.7870027422904968
20,75,807,204,78,30,0.7864604592323303
20,76,205,913,75,32,0.7861981987953186
20,77,1105,230,69,32,0.7855439186096191
20,78,883,842,69,33,0.7854918241500854
20,79,1045,734,75,33,0.7852228879928589
20,80,1039,294,69,32,0.7849767208099365
20,81,1497,607,78,33,0.7844638824462891
20,82,1723,317,75,33,0.7832564115524292
20,83,1572,886,72,32,0.7828611731529236
20,84,1827,604,66,32,0.7826662063598633
20,85,1573,823,75,33,0.7826567888259888
20,86,357,819,72,32,0.7824335098266602
20,87,822,905,72,32,0.7822765111923218
20,88,819,842,72,32,0.7820212244987488
20,89,366,1065,72,28,0.7818091511726379
20,90,1567,287,69,32,0.7814487218856812
20,91,1566,380,72,32,0.7812602519989014
20,92,1495,475,75,32,0.7808629274368286
20,93,361,1036,75,32,0.7803829908370972
20,94,658,844,69,32,0.7801374197006226
20,95,1827,636,66,33,0.7801051735877991
20,96,1491,226,78,32,0.7790642380714417
20,97,133,1067,69,25,0.7788903713226318
20,98,202,883,69,32,0.7776994705200195
20,99,1044,796,72,33,0.7755638360977173
20,100,1824,412,72,32,0.7754147052764893
20,101,1723,474,75,33,0.7738103270530701
20,102,822,1000,66,30,0.7737429141998291
21,1,351,341,78,32,0.8297434449195862
21,2,661,999,69,32,0.824482798576355
21,3,427,146,69,30,0.8237823843955994
21,4,660,907,72,32,0.822034478187561
21,5,426,528,72,33,0.8196920156478882
21,6,193,149,75,32,0.8163882493972778
21,7,357,757,72,33,0.8154482841491699
21,8,811,483,75,32,0.815269410610199
21,9,432,724,72,32,0.814540684223175
21,10,354,564,72,35,0.8142789006233215
21,11,195,373,72,32,0.8140090703964233
21,12,1725,349,78,33,0.8128553032875061
21,13,430,787,69,32,0.8123750686645508
21,14,430,432,75,32,0.8098464608192444
21,15,589,847,75,33,0.809817373752594
21,16,589,939,75,30,0.808742105960846
21,17,430,402,75,32,0.8080414533615112
21,18,1833,886,66,32,0.8072936534881592
21,19,1498,824,75,32,0.8072872757911682
21,20,357,881,72,32,0.8072823882102966
21,21,1273,855,75,33,0.8064837455749512
21,22,1339,476,69,32,0.8063057065010071
21,23,661,969,69,32,0.8058165311813354
21,24,355,595,69,30,0.8057901263237
21,25,1828,792,69,32,0.8049932718276978
21,26,1498,762,75,33,0.8042352199554443
21,27,583,692,75,32,0.804051399230957
21,28,1728,699,72,32,0.8032171726226807
21,29,1570,442,75,32,0.8030254244804382
21,30,199,531,69,33,0.8026093244552612
21,31,660,876,72,32,0.802606463432312
21,32,354,496,72,33,0.8020919561386108
21,33,1342,640,69,32,0.801866888999939
21,34,130,946,75,33,0.8016608953475952
21,35,589,1031,75,32,0.8011767268180847
21,36,1728,731,72,32,0.8006081581115723
21,37,202,1008,69,32,0.7996185421943665
21,38,1732,824,75,32,0.7989504337310791
21,39,883,812,69,32,0.7987867593765259
21,40,1345,886,75,32,0.7978662848472595
21,41,130,914,75,33,0.7974278926849365
21,42,196,437,69,30,0.7967628240585327
21,43,1725,412,78,32,0.7955030202865601
21,44,130,977,69,32,0.7950477600097656
21,45,822,937,72,32,0.7950239777565002
21,46,354,434,72,32,0.7950074672698975
21,47,1827,699,66,32,0.7949397563934326
21,48,432,848,72,30,0.794904887676239
21,49,1500,731,72,32,0.7948304414749146
21,50,586,754,75,30,0.7945719957351685
21,51,126,532,72,35,0.7941614985466003
21,52,357,911,72,33,0.7940869331359863
21,53,1267,353,75,32,0.792448103427887
21,54,430,693,69,33,0.7919123768806458
21,55,126,469,72,33,0.791897177696228
21,56,1827,444,66,32,0.7912136316299438
21,57,1728,669,72,32,0.7905334830284119
21,58,1339,383,75,32,0.7904319167137146
21,59,577,307,75,32,0.7899587154388428
21,60,1734,887,72,30,0.7897351980209351
21,61,1572,762,72,33,0.7895888090133667
21,62,426,212,72,33,0.7892920970916748
21,63,1828,729,63,32,0.7887348532676697
21,64,124,500,69,32,0.7883753180503845
21,65,1045,826,75,33,0.7880680561065674
21,66,658,815,69,32,0.7880194783210754
21,67,819,842,72,32,0.7877675294876099
21,68,1573,886,75,32,0.7875955700874329
21,69,1039,294,69,32,0.7872095108032227
21,70,357,819,72,32,0.7869487404823303
21,71,358,849,75,32,0.7857550978660583
21,72,1828,576,69,28,0.7856026887893677
21,73,1107,230,72,32,0.7852426767349243
21,74,1723,317,75,33,0.7850497961044312
21,75,432,944,72,32,0.7847238779067993
21,76,205,913,75,32,0.7843304872512817
21,77,658,844,69,32,0.7840869426727295
21,78,355,665,69,28,0.7836612462997437
21,79,1348,764,63,33,0.7832880020141602
21,80,1827,636,66,33,0.7831767797470093
21,81,129,884,72,33,0.7831236124038696
21,82,807,204,78,30,0.7830983400344849
21,83,1567,380,75,32,0.7830518484115601
21,84,1827,604,66,32,0.7828376293182373
21,85,1569,287,72,32,0.7819818258285522
21,86,1045,919,69,30,0.781116783618927
21,87,1497,607,78,33,0.7810114622116089
21,88,1827,667,66,32,0.7809433937072754
21,89,1830,856,66,32,0.7793794274330139
21,90,1491,226,78,33,0.7792864441871643
21,91,1573,824,75,32,0.7790600061416626
21,92,1044,796,72,33,0.7788857817649841
21,93,366,1065,72,28,0.7788299322128296
21,94,1495,475,75,32,0.7775996923446655
21,95,196,342,69,33,0.7769890427589417
21,96,202,883,69,32,0.776337742805481
21,97,822,1000,66,30,0.7758681178092957
21,98,1045,734,75,33,0.775823175907135
21,99,133,1068,69,23,0.7756088376045227
21,100,1723,474,75,33,0.7754688262939453
21,101,822,905,72,32,0.7752513885498047
21,102,361,1036,75,32,0.7749062776565552
22,1,351,341,78,32,0.8317781090736389
22,2,195,373,72,32,0.8236174583435059
22,3,426,146,72,30,0.8209872245788574
22,4,426,527,72,35,0.8177961111068726
22,5,355,757,75,33,0.8172636032104492
22,6,190,149,75,32,0.8170332312583923
22,7,1830,886,66,32,0.8158501386642456
22,8,811,483,75,32,0.8141602277755737
22,9,354,564,72,35,0.8138763308525085
22,10,429,432,72,32,0.8129079341888428
22,11,1339,476,69,32,0.812816858291626
22,12,1827,792,66,32,0.8126477599143982
22,13,1725,349,78,33,0.8123096227645874
22,14,660,907,72,32,0.8112448453903198
22,15,661,999,69,32,0.8110836148262024
22,16,355,595,69,30,0.8109701871871948
22,17,430,787,69,32,0.8095299005508423
22,18,430,724,69,32,0.8094534277915955
22,19,1498,762,75,33,0.80865478515625
22,20,1273,855,75,33,0.8085812330245972
22,21,195,437,72,30,0.8064163327217102
22,22,588,939,78,30,0.8057838678359985
22,23,357,881,72,32,0.8056395053863525
22,24,1569,442,72,32,0.804470419883728
22,25,427,402,75,32,0.8043205142021179
22,26,1723,410,75,32,0.8034790754318237
22,27,588,1031,78,32,0.8028675317764282
22,28,583,692,75,32,0.8025075197219849
22,29,883,812,69,32,0.8021526336669922
22,30,198,531,72,33,0.801988959312439
22,31,588,847,72,33,0.8018982410430908
22,32,1341,640,72,32,0.8018093109130859
22,33,1728,699,72,32,0.8011706471443176
22,34,129,946,72,33,0.8010855913162231
22,35,204,1008,72,32,0.8010048866271973
22,36,820,936,75,33,0.8007417917251587
22,37,1498,731,75,32,0.8000141978263855
22,38,352,434,75,32,0.7994386553764343
22,39,586,754,75,30,0.799114465713501
22,40,429,694,72,32,0.7981088757514954
22,41,426,212,72,33,0.7980632185935974
22,42,354,496,72,32,0.7979785203933716
22,43,130,977,69,32,0.7976673245429993
22,44,1830,856,66,32,0.7973701357841492
22,45,1339,383,75,33,0.7965432405471802
22,46,130,915,75,32,0.7965428233146667
22,47,1728,731,72,32,0.7961515188217163
22,48,1498,824,75,32,0.7958309650421143
22,49,1827,699,66,32,0.7956916093826294
22,50,1729,824,75,32,0.7948423624038696
22,51,1827,729,66,32,0.7932203412055969
22,52,1038,294,66,32,0.7930769920349121
22,53,1728,669,72,32,0.7929129600524902
22,54,1828,576,69,28,0.7927244901657104
22,55,658,876,69,32,0.7924485802650452
22,56,658,969,69,32,0.7923180460929871
22,57,432,849,72,32,0.7922106385231018
22,58,1825,444,69,32,0.791824996471405
22,59,357,911,72,33,0.7916399240493774
22,60,1344,887,72,33,0.7911576628684998
22,61,355,820,75,33,0.7910603284835815
22,62,577,307,75,33,0.7909448742866516
22,63,123,469,72,33,0.7900363802909851
22,64,204,914,72,33,0.7894518971443176
22,65,1497,607,78,33,0.7892001867294312
22,66,124,532,75,35,0.7890130877494812
22,67,883,842,69,33,0.7871131896972656
22,68,817,842,69,32,0.786890983581543
22,69,1503,887,72,30,0.7867281436920166
22,70,363,1065,72,28,0.7854058742523193
22,71,124,500,69,32,0.7847880125045776
22,72,1044,734,72,33,0.7845785617828369
22,73,658,845,69,33,0.7845606207847595
22,74,1105,230,69,32,0.784421443939209
22,75,1825,635,69,32,0.7842638492584229
22,76,1722,317,72,33,0.7841706275939941
22,77,1044,826,78,33,0.7841686606407166
22,78,1827,604,66,32,0.7835485339164734
22,79,805,204,75,30,0.7833914160728455
22,80,355,665,69,28,0.7833483815193176
22,81,1573,824,75,32,0.7833370566368103
22,82,1567,379,69,30,0.7828186750411987
22,83,1267,353,75,32,0.7821803092956543
22,84,129,884,72,33,0.7814640402793884
22,85,1824,412,72,32,0.7812039852142334
22,86,360,1036,72,30,0.7808220982551575
22,87,1570,762,75,33,0.7805889844894409
22,88,1348,763,63,32,0.779642641544342
22,89,1045,919,69,30,0.7790936231613159
22,90,1567,287,69,32,0.7786753177642822
22,91,1495,475,75,32,0.7785214185714722
22,92,432,944,72,32,0.7784239053726196
22,93,1042,796,75,33,0.7769609689712524
22,94,1731,887,72,30,0.7769394516944885
22,95,1723,473,75,32,0.7763670682907104
22,96,1573,886,75,32,0.7762045860290527
22,97,1489,226,75,32,0.7760868072509766
22,98,655,815,69,32,0.7759294509887695
22,99,1569,638,72,32,0.7756243944168091
22,100,358,850,75,33,0.7755752801895142
23,1,349,340,75,32,0.8301926851272583
23,2,1827,792,66,32,0.8198317885398865
23,3,355,757,75,33,0.8184735774993896
23,4,426,527,72,35,0.8183026313781738
23,5,354,595,66,30,0.8177577257156372
23,6,810,483,78,32,0.8174086809158325
23,7,427,432,75,33,0.8164271116256714
23,8,1338,476,72,32,0.8152630925178528
23,9,1725,347,78,33,0.8144364953041077
23,10,193,373,69,32,0.8143900632858276
23,11,192,149,72,32,0.8141656517982483
23,12,354,562,72,35,0.8140987157821655
23,13,1830,885,66,33,0.8121030926704407
23,14,429,724,72,32,0.8113704323768616
23,15,1728,699,72,32,0.810985267162323
23,16,660,907,72,32,0.810926616191864
23,17,1827,698,66,30,0.8099263310432434
23,18,426,145,72,28,0.8096228241920471
23,19,357,881,72,32,0.809358537197113
23,20,427,402,75,32,0.8087868094444275
23,21,661,999,69,32,0.8080336451530457
23,22,1830,855,66,30,0.8075739145278931
23,23,198,531,72,33,0.8070898652076721
23,24,195,436,72,32,0.8069772720336914
23,25,429,787,72,32,0.8058704137802124
23,26,883,812,69,32,0.8048849105834961
23,27,1723,410,75,32,0.8046565055847168
23,28,352,434,75,32,0.8036148548126221
23,29,582,692,78,32,0.8024400472640991
23,30,1272,855,72,33,0.8020828366279602
23,31,1341,640,72,32,0.8019866943359375
23,32,586,846,75,32,0.8017339706420898
23,33,1827,729,66,32,0.8015973567962646
23,34,352,496,75,33,0.8012340068817139
23,35,589,1031,75,32,0.8009359836578369
23,36,357,911,72,33,0.8006911277770996
23,37,1497,761,78,32,0.8002563714981079
23,38,1728,730,72,33,0.7997990846633911
23,39,1569,442,72,32,0.7994580864906311
23,40,1339,382,75,32,0.7992658019065857
23,41,204,1008,72,32,0.7992463707923889
23,42,586,754,75,30,0.7985804080963135
23,43,129,977,72,32,0.7983555793762207
23,44,424,212,75,33,0.7976316213607788
23,45,588,939,78,32,0.7972509860992432
23,46,129,946,72,33,0.7970781326293945
23,47,1729,824,75,32,0.7963962554931641
23,48,1044,734,72,33,0.7963122725486755
23,49,1038,293,66,30,0.7962019443511963
23,50,130,915,75,32,0.7955630421638489
23,51,429,849,72,32,0.7955526113510132
23,52,1497,824,78,32,0.7953692674636841
23,53,819,936,72,33,0.7950468063354492
23,54,1567,379,69,30,0.7936903238296509
23,55,577,307,75,33,0.7935284376144409
23,56,882,842,72,33,0.7935011386871338
23,57,429,693,72,33,0.793272852897644
23,58,1498,730,75,33,0.7929074764251709
23,59,1825,442,69,32,0.7926113605499268
23,60,124,532,75,35,0.7925230264663696
23,61,660,876,72,32,0.7924299240112305
23,62,658,969,69,32,0.7924231290817261
23,63,355,819,75,32,0.7916566133499146
23,64,1503,886,72,32,0.7909595370292664
23,65,1726,667,69,32,0.7896203398704529
23,66,1828,576,69,28,0.7894412875175476
23,67,1732,885,69,30,0.7893229722976685
23,68,657,844,72,32,0.7885922193527222
23,69,204,913,72,32,0.7881852388381958
23,70,1489,226,75,32,0.7871737480163574
23,71,1497,605,78,33,0.7868754863739014
23,72,1825,635,69,32,0.7863429188728333
23,73,123,468,72,32,0.7857990860939026
23,74,1567,286,69,33,0.7857550978660583
23,75,1722,317,72,33,0.7851852178573608
23,76,1044,826,78,33,0.7839479446411133
23,77,1723,473,75,32,0.7833098769187927
23,78,1344,886,72,32,0.7832041382789612
23,79,819,905,72,32,0.7830938100814819
23,80,358,1036,75,32,0.7828311324119568
23,81,1827,604,66,33,0.7821307182312012
23,82,1570,762,75,33,0.7819361686706543
23,83,805,204,75,30,0.7818598747253418
23,84,123,499,72,33,0.7817791700363159
23,85,1569,638,72,32,0.7814770936965942
23,86,1495,474,75,33,0.7808986902236938
23,87,432,943,72,30,0.7803710699081421
23,88,576,172,66,32,0.7793326377868652
23,89,1819,194,75,28,0.779159426689148
23,90,1822,412,69,32,0.7790317535400391
23,91,817,842,69,32,0.7788143157958984
23,92,1042,796,75,33,0.778809130191803
23,93,1267,353,75,32,0.7784666419029236
23,94,1575,886,78,32,0.7781032919883728
23,95,655,815,69,30,0.7778840661048889
23,96,1729,793,75,32,0.7774711847305298
23,97,1827,667,66,32,0.7771755456924438
23,98,355,665,69,28,0.7766342163085938
23,99,355,850,75,33,0.7766226530075073
23,100,364,1065,69,28,0.7761053442955017
23,101,129,884,72,33,0.7757203578948975
23,102,1729,855,75,30,0.7746761441230774
24,1,354,757,72,33,0.82149738073349
24,2,348,340,78,32,0.8202230930328369
24,3,429,724,72,32,0.8196274638175964
24,4,1723,347,81,33,0.8189865946769714
24,5,190,148,75,30,0.8189007639884949
24,6,427,432,75,33,0.818505585193634
24,7,426,527,72,35,0.8178973197937012
24,8,1827,697,66,32,0.8174323439598083
24,9,808,483,75,32,0.8168007135391235
24,10,1338,476,72,32,0.8148366808891296
24,11,1827,792,66,32,0.8144931197166443
24,12,426,402,78,32,0.8130778670310974
24,13,196,531,69,33,0.812796950340271
24,14,429,787,72,32,0.8127923011779785
24,15,352,595,69,30,0.8127432465553284
24,16,193,436,69,32,0.8113143444061279
24,17,354,562,72,35,0.8103543519973755
24,18,193,373,69,32,0.8096270561218262
24,19,1270,855,75,33,0.809331476688385
24,20,357,881,72,32,0.8084894418716431
24,21,423,145,72,28,0.8083405494689941
24,22,660,999,72,32,0.8082172870635986
24,23,1830,855,66,30,0.8082131147384644
24,24,1830,885,66,32,0.8072586059570312
24,25,883,812,69,32,0.8071670532226562
24,26,429,849,72,32,0.8069578409194946
24,27,1723,410,75,32,0.8069249987602234
24,28,660,907,72,32,0.806532621383667
24,29,588,1031,78,32,0.8064752817153931
24,30,1726,699,69,32,0.806307315826416
24,31,357,911,72,33,0.8062105178833008
24,32,1728,824,72,32,0.8051963448524475
24,33,1827,729,66,30,0.804662823677063
24,34,1495,761,75,32,0.8044173121452332
24,35,1341,638,72,32,0.8037651777267456
24,36,351,432,72,32,0.8026365041732788
24,37,882,842,72,33,0.8010696172714233
24,38,1728,730,72,33,0.8009006977081299
24,39,1566,379,72,30,0.8001735806465149
24,40,424,212,75,33,0.8000657558441162
24,41,577,306,75,32,0.7997006177902222
24,42,586,754,75,30,0.7995803356170654
24,43,1338,382,78,32,0.7991738319396973
24,44,1501,885,75,30,0.7984814047813416
24,45,1042,734,75,33,0.7984174489974976
24,46,127,946,75,33,0.7977825999259949
24,47,201,1008,72,32,0.7974379062652588
24,48,582,692,78,32,0.7974345088005066
24,49,127,977,69,32,0.7972750663757324
24,50,201,913,72,32,0.7970138192176819
24,51,427,693,75,33,0.7968569993972778
24,52,1036,292,69,32,0.7968410849571228
24,53,352,496,75,33,0.7967349886894226
24,54,1569,442,72,32,0.7966267466545105
24,55,1728,855,72,30,0.7959458827972412
24,56,127,915,75,32,0.7952414751052856
24,57,1498,730,75,33,0.7932370901107788
24,58,657,876,72,32,0.7931300401687622
24,59,354,819,72,32,0.792184591293335
24,60,819,936,72,33,0.7918691635131836
24,61,588,939,78,32,0.791073203086853
24,62,1569,637,72,33,0.7902264595031738
24,63,1566,286,72,33,0.7898454070091248
24,64,1044,826,78,32,0.789164662361145
24,65,121,467,69,33,0.7890585064888
24,66,1489,226,75,33,0.7890340685844421
24,67,1729,885,69,30,0.7889376878738403
24,68,1824,442,66,32,0.7887877225875854
24,69,805,203,75,32,0.7887675762176514
24,70,1722,316,72,32,0.7885822057723999
24,71,1497,605,78,33,0.7876453399658203
24,72,121,532,75,35,0.7876118421554565
24,73,1575,886,78,32,0.7869568467140198
24,74,1725,667,72,32,0.7867894172668457
24,75,192,342,72,33,0.7866252064704895
24,76,430,944,69,32,0.7864220142364502
24,77,1497,824,78,32,0.7859805822372437
24,78,355,849,75,32,0.7858772277832031
24,79,1344,886,72,32,0.7855981588363647
24,80,658,969,69,32,0.7847208380699158
24,81,358,1036,75,30,0.7846118211746216
24,82,1819,194,75,30,0.783887505531311
24,83,585,847,78,33,0.7834011316299438
24,84,1825,635,69,32,0.7833173274993896
24,85,1827,576,66,28,0.7831311225891113
24,86,363,1065,72,28,0.7817738652229309
24,87,657,844,72,32,0.7817544937133789
24,88,1266,353,72,32,0.7816874384880066
24,89,1041,796,72,33,0.7815858125686646
24,90,1570,761,75,32,0.780881404876709
24,91,1729,793,75,33,0.7808138132095337
24,92,127,884,75,33,0.7794104218482971
24,93,123,499,72,33,0.7789788842201233
24,94,817,842,75,32,0.7773036956787109
24,95,1723,473,75,32,0.7767574191093445
24,96,1345,763,63,32,0.7753182053565979
24,97,1827,667,66,32,0.7752776741981506
24,98,574,172,69,30,0.7749607563018799
24,99,352,665,69,28,0.7746018767356873
24,100,1825,604,69,33,0.7743733525276184
24,101,1495,474,75,33,0.7740317583084106
24,102,1827,760,66,32,0.7732890844345093
25,1,426,431,72,32,0.8253540992736816
25,2,192,372,72,33,0.8244713544845581
25,3,352,756,75,32,0.8221554160118103
25,4,1336,382,75,32,0.8186588287353516
25,5,1827,791,66,30,0.8182268738746643
25,6,348,340,78,32,0.8181504011154175
25,7,429,724,72,32,0.8180892467498779
25,8,352,562,69,35,0.817886471748352
25,9,808,481,75,32,0.817019522190094
25,10,1722,347,78,33,0.8164645433425903
25,11,1270,855,75,33,0.8156693577766418
25,12,354,881,72,32,0.8154913783073425
25,13,1825,697,63,32,0.814794659614563
25,14,352,595,69,30,0.8137991428375244
25,15,1828,885,63,32,0.8132175207138062
25,16,882,841,72,32,0.8121961951255798
25,17,423,527,72,35,0.8120413422584534
25,18,1042,733,75,32,0.8114607334136963
25,19,195,531,72,33,0.8112013339996338
25,20,423,145,72,28,0.8108847737312317
25,21,588,1031,78,32,0.8105916976928711
25,22,424,402,75,32,0.8103682994842529
25,23,880,812,69,32,0.8103358745574951
25,24,429,847,72,32,0.8088648319244385
25,25,427,786,75,30,0.8081609606742859
25,26,355,911,75,33,0.807864785194397
25,27,1828,854,63,32,0.8077284097671509
25,28,190,147,75,32,0.8068847060203552
25,29,1339,638,69,32,0.8057805895805359
25,30,657,907,72,32,0.8056638240814209
25,31,192,436,72,32,0.8050989508628845
25,32,1338,475,72,33,0.8037919402122498
25,33,1495,761,75,32,0.8037904500961304
25,34,574,306,75,32,0.8028028011322021
25,35,1488,225,78,32,0.8019840121269226
25,36,351,496,72,33,0.8019655346870422
25,37,658,999,69,32,0.8019186854362488
25,38,1726,729,69,32,0.801862359046936
25,39,1725,699,72,32,0.8016058802604675
25,40,1723,410,75,33,0.8014354705810547
25,41,1728,823,72,33,0.8004037737846375
25,42,1825,728,63,32,0.7992261648178101
25,43,201,1008,72,32,0.7983273267745972
25,44,349,432,75,32,0.7981714010238647
25,45,1036,292,69,32,0.798132061958313
25,46,1728,854,72,32,0.7977442741394043
25,47,1498,729,75,32,0.7963060736656189
25,48,127,946,75,33,0.7960699200630188
25,49,1341,885,72,30,0.7960237860679626
25,50,583,754,75,30,0.7958245873451233
25,51,1566,379,72,30,0.7951371073722839
25,52,429,943,72,30,0.7950822114944458
25,53,423,211,78,35,0.7948828339576721
25,54,192,341,72,32,0.7946695685386658
25,55,1722,315,72,33,0.7946341037750244
25,56,129,977,72,32,0.7944352626800537
25,57,201,913,72,32,0.7937760353088379
25,58,582,692,78,32,0.7936483025550842
25,59,1725,667,72,32,0.7935611009597778
25,60,817,936,69,33,0.7934100031852722
25,61,426,693,72,33,0.793029248714447
25,62,1729,885,69,30,0.7930161356925964
25,63,1569,442,72,32,0.7929790019989014
25,64,120,467,72,33,0.7923113107681274
25,65,127,915,75,32,0.7922483682632446
25,66,1821,194,72,30,0.7917333841323853
25,67,121,532,75,35,0.7915656566619873
25,68,1500,885,72,30,0.7913761138916016
25,69,805,202,75,30,0.7907325625419617
25,70,586,939,75,32,0.7906845808029175
25,71,1825,575,69,30,0.7905961871147156
25,72,1566,286,72,33,0.79024338722229
25,73,1575,885,78,30,0.7898957133293152
25,74,660,969,72,32,0.7878381013870239
25,75,358,1036,75,32,0.7878212332725525
25,76,1822,442,69,32,0.787634015083313
25,77,1345,763,63,32,0.7862379550933838
25,78,361,1065,75,28,0.7857223749160767
25,79,1041,796,72,33,0.7846980094909668
25,80,657,876,72,32,0.7844119668006897
25,81,354,819,72,32,0.7842969298362732
25,82,1570,761,75,32,0.7842661142349243
25,83,586,846,75,32,0.7839839458465576
25,84,1497,824,78,32,0.7834095358848572
25,85,574,172,69,30,0.7833418846130371
25,86,355,848,75,33,0.7832527160644531
25,87,1728,792,72,32,0.7827547788619995
25,88,1042,826,75,32,0.7827064394950867
25,89,121,498,75,32,0.7826336622238159
25,90,1497,605,78,33,0.7823930978775024
25,91,1825,635,69,32,0.7820780873298645
25,92,1266,351,72,32,0.7812654972076416
25,93,883,935,69,32,0.7811011075973511
25,94,1569,637,72,32,0.780750036239624
25,95,120,436,72,32,0.7799253463745117
25,96,1825,760,63,32,0.7792836427688599
25,97,126,884,72,33,0.7789468765258789
25,98,1045,918,69,30,0.7784211039543152
25,99,573,223,72,35,0.7783379554748535
25,100,1105,672,69,32,0.7780041694641113
25,101,817,842,75,32,0.7776979804039001
25,102,657,844,72,32,0.7768372893333435
25,103,1495,474,75,33,0.7757748961448669
25,104,1725,604,78,33,0.7753348350524902
25,105,819,1000,66,30,0.7751451730728149
25,106,883,965,69,33,0.7749441862106323
26,1,189,372,72,33,0.8325812220573425
26,2,1269,855,72,33,0.8234682083129883
26,3,424,431,75,32,0.8225794434547424
26,4,352,756,75,32,0.820374608039856
26,5,427,787,69,32,0.8178611993789673
26,6,429,724,72,32,0.8166193962097168
26,7,352,562,69,35,0.8165594339370728
26,8,1722,347,78,33,0.8162702322006226
26,9,346,340,75,32,0.815606951713562
26,10,351,595,66,30,0.8140702843666077
26,11,808,481,75,32,0.813660740852356
26,12,354,881,72,32,0.8132901191711426
26,13,880,841,69,32,0.8131225109100342
26,14,1827,791,66,30,0.812390148639679
26,15,423,527,72,35,0.8122396469116211
26,16,195,530,72,35,0.8119592666625977
26,17,1827,854,66,32,0.8107324838638306
26,18,880,812,69,32,0.8093758821487427
26,19,423,145,72,30,0.8092483282089233
26,20,1335,382,72,32,0.8088764548301697
26,21,1828,885,63,32,0.8087673187255859
26,22,1339,638,69,32,0.808759331703186
26,23,192,436,72,32,0.8085203170776367
